Multi Room,"Exterior Overall, Yard and Hardscape items & Accessories",Front Yard,Post Mail Boxes,Metal Post,Fence Post Concrete,0,27.05,0,0,0,,,,,,Each (Ea),1/2  bag per post,,,,,,,Quikrete 60 lb. Concrete Mix,929514,1,each (each),4.1,0,,https://www.homedepot.com/p/Quikrete-60-lb-Concrete-Mix-110160/100318478
Multi Room,"Exterior Overall, Yard and Hardscape items & Accessories",Front Yard,Misc Large Structure Removal:,,Demo Shed,0,350,0,0,0,,,,,,Each (Ea),"Demo Shed, Remove all materials and dispose off site"
Multi Room,"Exterior Overall, Yard and Hardscape items & Accessories",Front Yard,Misc Large Structure Removal:,,DEMO - Basketball  Post - Remove,0,125,0,0,0,,,,,,Each (Ea),Cut basketball post aprox 3 inch from ground. Cap with smith top  plumbing cap. Dispose of post off site.
Multi Room,"Exterior Overall, Yard and Hardscape items & Accessories",Front Yard,Misc Large Structure Removal:,,DEMO - Laundry Post - Remove,0,125,0,0,0,,,,,,Each (Ea),Cut Laundry post aprox 3 inch from ground. Cap with smith top  plumbing cap. Dispose of post off site.
Multi Room,"Exterior Overall, Yard and Hardscape items & Accessories",Front Yard,Misc Large Structure Removal:,,DEMO - Post Light - Remove,0,125,0,0,0,,,,,,Each (Ea),"Remove post light, terminate electrical or gas lines. Fill hole. Dispose of post off site."
Multi Room,"Exterior Overall, Yard and Hardscape items & Accessories",Front Yard,"Trees, Bushes & Mulch…",Trim Tree & Bush:,YARD - Shurbs & Bushes - Trim,0,25,0,0,0,,,,,,Each (Ea),"Trim shrubs and bushes six inches from the house, and attempt to square for appearance."
Multi Room,"Exterior Overall, Yard and Hardscape items & Accessories",Front Yard,"Trees, Bushes & Mulch…",Trim Tree & Bush:,YARD - Trees - Trim,0,125,0,0,0,,,,,,Each (Ea),Trim all trees 10 ft from above the roof and/or six feet from the ground.
Multi Room,"Exterior Overall, Yard and Hardscape items & Accessories",Front Yard,"Trees, Bushes & Mulch…",Fence Line Clean Up:,YARD - Clean Up - Fence Line (Standard),0,175,0,0,0,,,,,,Each (Ea),"Cut down, remove, and trim all weeds, trees and growth in fence line."
Multi Room,"Exterior Overall, Yard and Hardscape items & Accessories",Front Yard,"Trees, Bushes & Mulch…",Fence Line Clean Up:,YARD - Clean Up - Fence Line (Heavy),0,250,0,0,0,,,,,,Each (Ea),"Cut down, remove, and trim all weeds, trees and growth in fence line."
Multi Room,"Exterior Overall, Yard and Hardscape items & Accessories",Front Yard,"Trees, Bushes & Mulch…",Mulch:,YARD - Mulch Beds with Cedar Mulch,0,0.6897,0,0.65,0,,,,,,Square Feet (SF),Mulch beds with cedar mulch,,,,,,,Vigoro 2 cu. ft. Bagged Premium Black Wood Mulch,549439,1,each (each),3.97,0,,https://www.homedepot.com/p/Vigoro-2-cu-ft-Bagged-Premium-Black-Wood-Mulch-52050197/205606445
Multi Room,"Exterior Overall, Yard and Hardscape items & Accessories",Front Yard,Exterior Lighting & Electrical...,Exterior Outlets & Accessories:,ELECTRICAL - GFCI - Weatherproof Cover,0,37.09,0,0,0,,,,,,Each (Ea),,,,,,,,"TAYMAC N3R In-Use Cover Kit - Extra Duty 15A WRTR Self-Test GFCI Outlet, Aluminum 1-Gang Box, Clear In-Use Outlet Cover",1000010764,1,each (each),29.99,0,,https://www.homedepot.com/p/TAYMAC-N3R-In-Use-Cover-Kit-Extra-Duty-15A-WRTR-Self-Test-GFCI-Outlet-Aluminum-1-Gang-Box-Clear-In-Use-Outlet-Cover-MG420CS/206974012
Multi Room,"Exterior Overall, Yard and Hardscape items & Accessories",Front Yard,Exterior Lighting & Electrical...,Exterior Outlets & Accessories:,ELECTRICAL - GFCI Outlet - Replace,0,50.63,0,0,0,,,,,,Each (Ea),Replace/install GFCI outlet,,,,,,,"Leviton 15 Amp 125-Volt Duplex Self-Test SmartlockPro Tamper Resistant AFCI/GFCI Dual Function Outlet, White",1001708951,1,each (each),32.1,0,,https://www.homedepot.com/p/Leviton-15-Amp-125-Volt-Duplex-Self-Test-SmartlockPro-Tamper-Resistant-AFCI-GFCI-Dual-Function-Outlet-White-R92-AGTR1-0KW/206804820
Multi Room,"Exterior Overall, Yard and Hardscape items & Accessories",Front Yard,Exterior Lighting & Electrical...,Exterior Lighting:,ELECTRICAL - LIGHTING - Flood Lights (Sensor),0,59.97,0,0,0,,,,,,Each (Ea),Replace Exterior flood light.,,,,,,,Defiant 180 Degree Black Motion-Sensing Outdoor Security Light,703390,1,each (each),29.97,0,,https://www.homedepot.com/p/Defiant-180-Degree-Black-Motion-Sensing-Outdoor-Security-Light-DF-5416-BK-A/203716689
Multi Room,"Exterior Overall, Yard and Hardscape items & Accessories",Front Yard,Exterior Lighting & Electrical...,Exterior Lighting:,ELECTRICAL - LIGHTING - Flood Lights (No Sensor),0,74.97,0,0,0,,,,,,Each (Ea),Replace Exterior flood light.,,,,,,,Commercial Electric Twin-Head Directional Bronze Outdoor Integrated LED Flood Light for Outdoor Security Lighting with Photocell,1006559579,1,each (each),49.97,0,,https://www.homedepot.com/p/Commercial-Electric-Twin-Head-Directional-Bronze-Outdoor-Integrated-LED-Flood-Light-for-Outdoor-Security-Lighting-with-Photocell-TPAR2-PC-BZ/317640422
Multi Room,"Exterior Overall, Yard and Hardscape items & Accessories",Front Yard,Exterior Lighting & Electrical...,Exterior Lighting:,Entry Light (Standard),0,74.97,0,0,0,,,,,,Each (Ea),"Demo of existing, Install of new, caulk for seal.",,,,,,,Hampton Bay 1-Light Black Outdoor Wall Lantern Sconce (2-Pack),1002956547,1,each (each),49.97,0,,https://www.homedepot.com/p/Hampton-Bay-1-Light-Black-Outdoor-Wall-Lantern-Sconce-2-Pack-JBO1691A-4/303832799
Multi Room,"Exterior Overall, Yard and Hardscape items & Accessories",Front Yard,Exterior Lighting & Electrical...,Exterior Lighting:,Entry Lights: (Upgrade),0,80,0,0,0,,,,,,Each (Ea),"Demo of existing, Install of new, caulk for seal.",,,,,,,LNC Modern Frosted Black Porch Outdoor Wall Sconce 1-Light Classic Exterior Lantern with Mushroom Clear Seeded Glass Shade,1006750272,1,each (each),63.99,0,,https://www.homedepot.com/p/LNC-Modern-Frosted-Black-Porch-Outdoor-Wall-Sconce-1-Light-Classic-Exterior-Lantern-with-Mushroom-Clear-Seeded-Glass-Shade-VAFNYAHD13356V6/318082135
Multi Room,"Exterior Overall, Yard and Hardscape items & Accessories",Front Yard,Exterior Lighting & Electrical...,Exterior Lighting:,Ceiling Mount Light,0,59,0,0,0,,,,,,Each (Ea),,,,,,,,Acclaim Lighting Builder's Choice Collection Ceiling-Mount 2-Light Matte Black Outdoor Light Fixture,1000557617,1,each (each),48.5,0,,https://www.homedepot.com/p/Acclaim-Lighting-Builder-s-Choice-Collection-Ceiling-Mount-2-Light-Matte-Black-Outdoor-Light-Fixture-4902BK/204085901
Multi Room,"Exterior Overall, Yard and Hardscape items & Accessories",Front Yard,Exterior Lighting & Electrical...,Exterior Lighting:,Outdoor Fan With Light,0,169,0,0,0,,,,,,Each (Ea),Installation of Exterior Ceiling Fan.,,,,,,,Hampton Bay Gazebo III 52 in. Indoor/Outdoor Natural Iron Ceiling Fan with Light Kit,1004757258,1,each (each),125.81,0,,https://www.homedepot.com/p/Hampton-Bay-Gazebo-III-52-in-Indoor-Outdoor-Natural-Iron-Ceiling-Fan-with-Light-Kit-YG836A-NI/311323553
Multi Room,"Exterior Overall, Yard and Hardscape items & Accessories",Front Yard,Exterior Lighting & Electrical...,Exterior Lighting:,Outdoor Fan Without Light.,0,149,0,0,0,,,,,,Each (Ea),Installation of Exterior Ceiling Fan.,,,,,,,Hampton Bay North Pond 52 in. Indoor/Outdoor Matte Black Ceiling Fan with Downrod and Reversible Motor; Light Kit Adaptable,1002264684,1,each (each),109,0,,https://www.homedepot.com/p/Hampton-Bay-North-Pond-52-in-Indoor-Outdoor-Matte-Black-Ceiling-Fan-with-Downrod-and-Reversible-Motor-Light-Kit-Adaptable-51718/300654442
Multi Room,"Exterior Overall, Yard and Hardscape items & Accessories",Front Yard,Exterior Lighting & Electrical...,Exterior Lighting:,Solar Landscape Lights,0,84.97,0,0,0,,,,,,Each (Ea),6-pack,,,,,,,Hampton Bay Grant Solar 10 Lumens Dark Bronze Outdoor Integrated LED 3000K Warm White Landscape Path Light (6-Pack),1002643994,1,each (each),16.59,0,,https://www.homedepot.com/p/Hampton-Bay-Grant-Solar-10-Lumens-Dark-Bronze-Outdoor-Integrated-LED-3000K-Warm-White-Landscape-Path-Light-6-Pack-84101/301712164
Multi Room,"Exterior Overall, Yard and Hardscape items & Accessories",Front Yard,Exterior Lighting & Electrical...,Exterior Lighting:,ELECTRICAL - LIGHTING -LED Flood,0,13.18,0,5,0,,,,,,Each (Ea),Replace Bulb LED,,,,,,,EcoSmart 120-Watt Equivalent PAR38 Dimmable Energy Star Flood LED Light Bulb Bright White (2-Pack),1001654080,0.5,each (each),16.11,0,,https://www.homedepot.com/p/EcoSmart-120-Watt-Equivalent-PAR38-Dimmable-Energy-Star-Flood-LED-Light-Bulb-Bright-White-2-Pack-B7PR38P120ESD01/303574492
Multi Room,"Exterior Overall, Yard and Hardscape items & Accessories",Front Yard,Exterior Lighting & Electrical...,Exterior Lighting:,ELECTRICAL - LIGHTING - LED BULB,0,9.47,0,0,0,,,,,,Each (Ea),Instal 5000k LED 100 watt equivalent bulb.,,,,,,,Cree 100-Watt Equivalent A19 Dimmable Exceptional Light Quality LED Light Bulb Daylight (5000K),1004852968,1,each (each),8.93,0,,https://www.homedepot.com/p/Cree-100-Watt-Equivalent-A19-Dimmable-Exceptional-Light-Quality-LED-Light-Bulb-Daylight-5000K-TA19-16050MDFH25-12DE26-1-11/311407015
Multi Room,"Exterior Overall, Yard and Hardscape items & Accessories",Back Porch/Deck,Exterior Lighting & Electrical...,Exterior Outlets & Accessories:,ELECTRICAL - GFCI - Weatherproof Cover,0,37.09,0,0,0,,,,,,Each (Ea),,,,,,,,"TAYMAC N3R In-Use Cover Kit - Extra Duty 15A WRTR Self-Test GFCI Outlet, Aluminum 1-Gang Box, Clear In-Use Outlet Cover",1000010764,1,each (each),29.99,0,,https://www.homedepot.com/p/TAYMAC-N3R-In-Use-Cover-Kit-Extra-Duty-15A-WRTR-Self-Test-GFCI-Outlet-Aluminum-1-Gang-Box-Clear-In-Use-Outlet-Cover-MG420CS/206974012
Multi Room,"Exterior Overall, Yard and Hardscape items & Accessories",Back Porch/Deck,Exterior Lighting & Electrical...,Exterior Outlets & Accessories:,ELECTRICAL - GFCI Outlet - Replace,0,48.63,0,0,0,,,,,,Each (Ea),Replace/install GFCI outlet,,,,,,,"Leviton 15 Amp 125-Volt Duplex Self-Test SmartlockPro Tamper Resistant AFCI/GFCI Dual Function Outlet, White",1001708951,1,each (each),32.1,0,,https://www.homedepot.com/p/Leviton-15-Amp-125-Volt-Duplex-Self-Test-SmartlockPro-Tamper-Resistant-AFCI-GFCI-Dual-Function-Outlet-White-R92-AGTR1-0KW/206804820
Multi Room,"Exterior Overall, Yard and Hardscape items & Accessories",Back Porch/Deck,Exterior Lighting & Electrical...,Exterior Lighting:,ELECTRICAL - LIGHTING - Flood Lights (Sensor),0,59.97,0,0,0,,,,,,Each (Ea),Replace Exterior flood light.,,,,,,,Defiant 180 Degree Black Motion-Sensing Outdoor Security Light,703390,1,each (each),29.97,0,,https://www.homedepot.com/p/Defiant-180-Degree-Black-Motion-Sensing-Outdoor-Security-Light-DF-5416-BK-A/203716689
Multi Room,"Exterior Overall, Yard and Hardscape items & Accessories",Back Porch/Deck,Exterior Lighting & Electrical...,Exterior Lighting:,ELECTRICAL - LIGHTING - Flood Lights (No Sensor),0,74.97,0,0,0,,,,,,Each (Ea),Replace Exterior flood light.,,,,,,,Commercial Electric Twin-Head Directional Bronze Outdoor Integrated LED Flood Light for Outdoor Security Lighting with Photocell,1006559579,1,each (each),49.97,0,,https://www.homedepot.com/p/Commercial-Electric-Twin-Head-Directional-Bronze-Outdoor-Integrated-LED-Flood-Light-for-Outdoor-Security-Lighting-with-Photocell-TPAR2-PC-BZ/317640422
Multi Room,"Exterior Overall, Yard and Hardscape items & Accessories",Back Porch/Deck,Exterior Lighting & Electrical...,Exterior Lighting:,Entry Light (Standard),0,74.97,0,0,0,,,,,,Each (Ea),"Demo of existing, Install of new, caulk for seal.",,,,,,,Hampton Bay 1-Light Black Outdoor Wall Lantern Sconce (2-Pack),1002956547,1,each (each),49.97,0,,https://www.homedepot.com/p/Hampton-Bay-1-Light-Black-Outdoor-Wall-Lantern-Sconce-2-Pack-JBO1691A-4/303832799
Multi Room,"Exterior Overall, Yard and Hardscape items & Accessories",Back Porch/Deck,Exterior Lighting & Electrical...,Exterior Lighting:,Entry Lights: (Upgrade),0,80,0,0,0,,,,,,Each (Ea),"Demo of existing, Install of new, caulk for seal.",,,,,,,LNC Modern Frosted Black Porch Outdoor Wall Sconce 1-Light Classic Exterior Lantern with Mushroom Clear Seeded Glass Shade,1006750272,1,each (each),63.99,0,,https://www.homedepot.com/p/LNC-Modern-Frosted-Black-Porch-Outdoor-Wall-Sconce-1-Light-Classic-Exterior-Lantern-with-Mushroom-Clear-Seeded-Glass-Shade-VAFNYAHD13356V6/318082135
Multi Room,"Exterior Overall, Yard and Hardscape items & Accessories",Back Porch/Deck,Exterior Lighting & Electrical...,Exterior Lighting:,Ceiling Mount Light,0,59,0,0,0,,,,,,Each (Ea),,,,,,,,Acclaim Lighting Builder's Choice Collection Ceiling-Mount 2-Light Matte Black Outdoor Light Fixture,1000557617,1,each (each),48.5,0,,https://www.homedepot.com/p/Acclaim-Lighting-Builder-s-Choice-Collection-Ceiling-Mount-2-Light-Matte-Black-Outdoor-Light-Fixture-4902BK/204085901
Multi Room,"Exterior Overall, Yard and Hardscape items & Accessories",Back Porch/Deck,Exterior Lighting & Electrical...,Exterior Lighting:,Outdoor Fan With Light,0,169,0,0,0,,,,,,Each (Ea),Installation of Exterior Ceiling Fan.,,,,,,,Hampton Bay Gazebo III 52 in. Indoor/Outdoor Natural Iron Ceiling Fan with Light Kit,1004757258,1,each (each),125.81,0,,https://www.homedepot.com/p/Hampton-Bay-Gazebo-III-52-in-Indoor-Outdoor-Natural-Iron-Ceiling-Fan-with-Light-Kit-YG836A-NI/311323553
Multi Room,"Exterior Overall, Yard and Hardscape items & Accessories",Back Porch/Deck,Exterior Lighting & Electrical...,Exterior Lighting:,Outdoor Fan Without Light.,0,149,0,0,0,,,,,,Each (Ea),Installation of Exterior Ceiling Fan.,,,,,,,Hampton Bay North Pond 52 in. Indoor/Outdoor Matte Black Ceiling Fan with Downrod and Reversible Motor; Light Kit Adaptable,1002264684,1,each (each),109,0,,https://www.homedepot.com/p/Hampton-Bay-North-Pond-52-in-Indoor-Outdoor-Matte-Black-Ceiling-Fan-with-Downrod-and-Reversible-Motor-Light-Kit-Adaptable-51718/300654442
Multi Room,"Exterior Overall, Yard and Hardscape items & Accessories",Back Porch/Deck,Exterior Lighting & Electrical...,Exterior Lighting:,Solar Landscape Lights,0,84.97,0,0,0,,,,,,Each (Ea),6-pack,,,,,,,Hampton Bay Grant Solar 10 Lumens Dark Bronze Outdoor Integrated LED 3000K Warm White Landscape Path Light (6-Pack),1002643994,1,each (each),16.59,0,,https://www.homedepot.com/p/Hampton-Bay-Grant-Solar-10-Lumens-Dark-Bronze-Outdoor-Integrated-LED-3000K-Warm-White-Landscape-Path-Light-6-Pack-84101/301712164
Multi Room,"Exterior Overall, Yard and Hardscape items & Accessories",Back Porch/Deck,Exterior Lighting & Electrical...,Exterior Lighting:,ELECTRICAL - LIGHTING -LED Flood,0,13.18,0,5,0,,,,,,Each (Ea),Replace Bulb LED,,,,,,,EcoSmart 120-Watt Equivalent PAR38 Dimmable Energy Star Flood LED Light Bulb Bright White (2-Pack),1001654080,0.5,each (each),16.11,0,,https://www.homedepot.com/p/EcoSmart-120-Watt-Equivalent-PAR38-Dimmable-Energy-Star-Flood-LED-Light-Bulb-Bright-White-2-Pack-B7PR38P120ESD01/303574492
Multi Room,"Exterior Overall, Yard and Hardscape items & Accessories",Back Porch/Deck,Exterior Lighting & Electrical...,Exterior Lighting:,ELECTRICAL - LIGHTING - LED BULB,0,9.47,0,0,0,,,,,,Each (Ea),Instal 5000k LED 100 watt equivalent bulb.,,,,,,,Cree 100-Watt Equivalent A19 Dimmable Exceptional Light Quality LED Light Bulb Daylight (5000K),1004852968,1,each (each),8.93,0,,https://www.homedepot.com/p/Cree-100-Watt-Equivalent-A19-Dimmable-Exceptional-Light-Quality-LED-Light-Bulb-Daylight-5000K-TA19-16050MDFH25-12DE26-1-11/311407015
Multi Room,"Exterior Overall, Yard and Hardscape items & Accessories",Back Porch/Deck,Doors:,Interior:,Fire Rated Door Closer Hinges.,0,33.49,0,0,0,,,,,,Each (Ea),Hinge need to make interior garage entry door self closing.,,,,,,,Dynasty Hardware 4 in. x 4 in. Satin Nickel 5/8 in. Radius Adjustable Spring Door Hinge (2-Pack),1002357213,1,box (box),24.25,0,,https://www.homedepot.com/p/Dynasty-Hardware-4-in-x-4-in-Satin-Nickel-5-8-in-Radius-Adjustable-Spring-Door-Hinge-2-Pack-SP-40-58-US15-2PK/301399076
Multi Room,"Exterior Overall, Yard and Hardscape items & Accessories",Back Porch/Deck,Doors:,Interior:,Fire Rated Interior door,0,839,0,0,0,,,,,,Each (Ea),Installation of Fire Rated interior door.,,,,,,,MMI Door 32 in. x 80 in. Rockport Right-Hand Primed Composite 20 Min. Fire-Rated House-to-Garage Single Prehung Interior Door,1001812367,1,each (each),898,0,,https://www.homedepot.com/p/MMI-Door-32-in-x-80-in-Rockport-Right-Hand-Primed-Composite-20-Min-Fire-Rated-House-to-Garage-Single-Prehung-Interior-Door-Z020495R/207080938
Multi Room,"Exterior Overall, Yard and Hardscape items & Accessories",Back Porch/Deck,Doors:,Interior:,DOORS - Slab Door - Replace,0,149,0,42,0,,,,,,Each (Ea),Replace door slab only,,,,,,,JELD-WEN 30 in. x 80 in. 6 Panel Colonist Primed Textured Molded Composite MDF Interior Door Slab,198225,1,each (each),107,0,,https://www.homedepot.com/p/JELD-WEN-30-in-x-80-in-6-Panel-Colonist-Primed-Textured-Molded-Composite-MDF-Interior-Door-Slab-THDQC236300003/202036884
Multi Room,"Exterior Overall, Yard and Hardscape items & Accessories",Back Porch/Deck,Doors:,Interior:,DOORS-Pre Hung Door,0,251,0,0,0,,,,,,Each (Ea),Prep and install interior door and jamb.,,,,,,,JELD-WEN Molded Single Prehung Interior Door Collection,1005161015,1,each (each),186,0,,https://www.homedepot.com/p/JELD-WEN-Molded-Single-Prehung-Interior-Door-Collection-553146-6/312541059
Multi Room,"Exterior Overall, Yard and Hardscape items & Accessories",Back Porch/Deck,Doors:,Exterior:,Exterior Door,0,246,0,0,0,,,,,,Each (Ea),Installation of new exterior door.,,,,,,,Steves & Sons Element Series 6-Panel White Primed Steel Front Door Slab,1001251552,1,each (each),196,0,,https://www.homedepot.com/p/Steves-Sons-32-in-x-79-in-Element-Series-6-Panel-Primed-White-Steel-Front-Door-Slab-STL6PX3280/205741573
Multi Room,"Exterior Overall, Yard and Hardscape items & Accessories",Back Porch/Deck,Doors:,Exterior:,PAINT - Front Door,0,80,0,0,0,,,,,,Each (Ea),"Scrape, prep and paint front door black"
Multi Room,"Exterior Overall, Yard and Hardscape items & Accessories",Back Porch/Deck,Doors:,Exterior:,Front Door (Standard),0,630.51,0,0,0,,,,,,Each (Ea),Installation of standard quality front door.,,,,,,,JELD-WEN 36 in. x 80 in. Camber Top Mission Prairie Primed Steel Prehung Left-Hand Inswing Front Door w/Brickmould,534066,1,each (each),628,0,,https://www.homedepot.com/p/JELD-WEN-36-in-x-80-in-Camber-Top-Mission-Prairie-Primed-Steel-Prehung-Left-Hand-Inswing-Front-Door-w-Brickmould-THDJW166700576/202036118
Multi Room,"Exterior Overall, Yard and Hardscape items & Accessories",Back Porch/Deck,Doors:,Exterior:,Storm Door Pistion,0,44.97,0,0,0,,,,,,Each (Ea),Replacement of faulty storm door piston.,,,,,,,Wright Products Medium Duty Hydraulic White Door Closer,1001606785,1,each (each),31.79,0,,https://www.homedepot.com/p/Wright-Products-Medium-Duty-Hydraulic-White-Door-Closer-VH440WH/206520378
Multi Room,"Exterior Overall, Yard and Hardscape items & Accessories",Back Porch/Deck,Doors:,Exterior:,DOORS - DEMO - Front Storm/Security door,0,55,0,0,0,,,,,,Each (Ea),"Remove, patch any holes from removal, touch up paint."
Multi Room,"Exterior Overall, Yard and Hardscape items & Accessories",Back Porch/Deck,Doors:,Exterior:,Storm Door (Standard),0,219,0,0,0,,,,,,Each (Ea),Installation of standard quality storm door.,,,,,,,EMCO 36 in. x 80 in. 100 Series White Self-Storing Storm Door,818771,1,each (each),178,0,,https://www.homedepot.com/p/EMCO-36-in-x-80-in-100-Series-White-Self-Storing-Storm-Door-E1SS-36WH/100081634
Multi Room,"Exterior Overall, Yard and Hardscape items & Accessories",Back Porch/Deck,Doors:,Exterior:,Storm Door (Upgraded),0,319,0,0,0,,,,,,Each (Ea),Installation of an Upgraded quality of storm door.,,,,,,,Andersen 36 in. x 80 in. 3000 Series White Right-Hand Self-Storing Easy Install Aluminum Storm Door,975549,1,each (each),344,0,,https://www.homedepot.com/p/Andersen-36-in-x-80-in-3000-Series-White-Right-Hand-Self-Storing-Easy-Install-Aluminum-Storm-Door-H3SER36WH/202985075
Multi Room,"Exterior Overall, Yard and Hardscape items & Accessories",Back Porch/Deck,Doors:,Exterior:,Replace Sliding Glass Door,0,1679.04,0,0,0,,,,,,Each (Ea),,,,,,,,MP Doors 72 in. x 80 in. Smooth White Left-Hand Composite Sliding Patio Door with 15-Lite GBG,1000337878,1,each (each),1428,0,,https://www.homedepot.com/p/MP-Doors-72-in-x-80-in-Smooth-White-Left-Hand-Composite-Sliding-Patio-Door-with-15-Lite-GBG-G6068L002W3/203188687
Multi Room,"Exterior Overall, Yard and Hardscape items & Accessories",Back Porch/Deck,Doors:,Exterior:,DOORS - SLIDER - Clean Track,0,43.48,0,0,0,,,,,,Each (Ea),Clean and grease sliding door track and adjust for proper functionality.,,,,,,,"WD-40 SPECIALIST 10 oz. White Lithium Grease, Long-Lasting Grease Spray",1004795364,1,each (each),8.48,0,,https://www.homedepot.com/p/WD-40-SPECIALIST-10-oz-White-Lithium-Grease-Long-Lasting-Grease-Spray-30061/311360785
Multi Room,"Exterior Overall, Yard and Hardscape items & Accessories",Back Porch/Deck,Doors:,Exterior:,DOORS - SLIDER - Securtity/Charlie bar,0,46.78,0,0,0,,,,,,Each (Ea),Install permanently mounted back sliding door security bar,,,,,,,"Prime-Line 28 in. to 48 in., Aluminum, White, Security Bar Lock",633365,1,each (each),19.5,0,,https://www.homedepot.com/p/Prime-Line-28-in-to-48-in-Aluminum-White-Security-Bar-Lock-U-9921/100176808
Multi Room,"Exterior Overall, Yard and Hardscape items & Accessories",Back Porch/Deck,Doors:,Exterior:,Back Screen Door Slider,0,109,0,0,0,,,,,,Each (Ea),,,,,,,,36 in. x 80 in. Adjustable Fit White Premium Patio Sliding Screen Door,1005447860,1,piece (piece),105,0,,https://www.homedepot.com/p/36-in-x-80-in-Adjustable-Fit-White-Premium-Patio-Sliding-Screen-Door-PSD36W/315879837
Multi Room,"Exterior Overall, Yard and Hardscape items & Accessories",Back Porch/Deck,Doors:,Door Accessories & Hardware,DOORS - Door Bell - Wireless Install,0,47.97,0,0,0,,,,,,Each (Ea),Remove existing door bell (if present - To include video doorbells) and install wireless doorbell.,,,,,,,"Hampton Bay Wireless Plug-In Doorbell Kit with Wireless Push Button, White",1003008627,1,each (each),27.97,0,,https://www.homedepot.com/p/Hampton-Bay-Wireless-Plug-In-Doorbell-Kit-with-Wireless-Push-Button-White-HB-7731-03/304225375
Multi Room,"Exterior Overall, Yard and Hardscape items & Accessories",Back Porch/Deck,Doors:,Door Accessories & Hardware,Install Door Stop,0,6.27,0,0,0,,,,,,Each (Ea),Install mid-hight wall door stop (base or hinge if no other option).,,,,,,,"Prime-Line 3 1/4 in., Rigid Vinyl, White, Self Adhesive Wall Protector",316307,1,each (each),2.97,0,,https://www.homedepot.com/p/Prime-Line-3-1-4-in-Rigid-Vinyl-White-Self-Adhesive-Wall-Protector-U-9243/100209221
Multi Room,"Exterior Overall, Yard and Hardscape items & Accessories",Back Porch/Deck,Doors:,Door Accessories & Hardware,DOORS - Weatherstripping - Replace,0,26.22,0,0,0,,,,,,Each (Ea),,,,,,,,Cinch 36 in. White Vinyl U-Shape Cinch Slide-On Under Door Seal,1001028396,1,each (each),13.82,0,,https://www.homedepot.com/p/Cinch-36-in-White-Vinyl-U-Shape-Cinch-Slide-On-Under-Door-Seal-43336/205573049
Multi Room,"Exterior Overall, Yard and Hardscape items & Accessories",Back Porch/Deck,Doors:,Door Accessories & Hardware,Doors - Privacy Knobs,0,36.47,0,0,0,,,,,,Each (Ea),"Install Privacy knobs, strike plate.",,,,,,,Schlage Georgian Satin Nickel Privacy Bed/Bath Door Knob with Lock,779758,1,each (each),26.47,0,,https://www.homedepot.com/p/Schlage-Georgian-Satin-Nickel-Privacy-Bed-Bath-Door-Knob-with-Lock-F40-GEO-619/100076011
Multi Room,"Exterior Overall, Yard and Hardscape items & Accessories",Back Porch/Deck,Doors:,Door Accessories & Hardware,DOORS - Smart Lock Change Out,0,89.47,0,0,0,,,,,,Each (Ea),Re-key with smart key door knob and dead bolt. (Per Door),,,,,,,Kwikset Juno Satin Nickel Exterior Entry Door Knob and Single Cylinder Deadbolt Combo Pack Featuring SmartKey Security,909843,1,each (each),56.97,0,,https://www.homedepot.com/p/Kwikset-Juno-Satin-Nickel-Exterior-Entry-Door-Knob-and-Single-Cylinder-Deadbolt-Combo-Pack-Featuring-SmartKey-Security-991J-15-SMT-CP/100597328
Multi Room,"Exterior Overall, Yard and Hardscape items & Accessories",Back Porch/Deck,Doors:,Door Accessories & Hardware,DOORS - Replace passage knob (Brushed Nickel),0,30.47,0,5.5,0,,,,,,Each (Ea),"Replace passage knob sets and strike plates on interior doors. To include bedrooms, closets and basement doors",,,,,,,Schlage Georgian Satin Nickel Passage Hall/Closet Door Knob,779786,1,each (each),24.97,0,,https://www.homedepot.com/p/Schlage-Georgian-Satin-Nickel-Passage-Hall-Closet-Door-Knob-F10-GEO-619/100028727
Multi Room,"Exterior Overall, Yard and Hardscape items & Accessories",Back Porch/Deck,"Deck/Porch: Repair, Rebuild, Stain & Refresh...",Deck Stain/Refresh:,DECK - Stain,0,0.149933333333333,0,0,0,,,,,,Each (Ea),Deck Stain Color Match Refresh,,,,,,,BEHR PREMIUM 1 gal. Cedar Naturaltone Transparent Waterproofing Exterior Wood Finish,208561,1,each (each),45.98,0,,https://www.homedepot.com/p/BEHR-PREMIUM-1-gal-Cedar-Naturaltone-Transparent-Waterproofing-Exterior-Wood-Finish-50101/100112585
Multi Room,"Exterior Overall, Yard and Hardscape items & Accessories",Back Porch/Deck,"Deck/Porch: Repair, Rebuild, Stain & Refresh...",Deck Rebuild/Repair:,Use 3in Framing Nails,0,73.78,0,0,0,,,,,,Each (Ea),,,,,,,,DEWALT 3 in. x 0.131 in. Metal Framing Nails (2000 per Box),1001263677,1,box (box),55.48,0,,https://www.homedepot.com/p/DEWALT-3-in-x-0-131-in-Metal-Framing-Nails-2000-per-Box-DWRHS10D131/205866676
